,comments,name,url
861,0,Data Analytics with Hadoop,https://salttiger.com/data-analytics-with-hadoop/
862,0,"Learning Node, 2nd Edition",https://salttiger.com/learning-node-2nd-edition/
863,0,Effective DevOps,https://salttiger.com/effective-devops/
864,0,Building Tools with GitHub,https://salttiger.com/building-tools-with-github/
865,0,"SVG Essentials, 2nd Edition",https://salttiger.com/svg-essentials-2nd-edition/
866,0,Getting Started with Impala,https://salttiger.com/getting-started-with-impala/
867,0,I Heart Logs,https://salttiger.com/i-heart-logs/
868,0,Web Content Management,https://salttiger.com/web-content-management/
869,0,React: Up & Running,https://salttiger.com/react-up-and-running/
870,0,"PHP for the Web: Visual QuickStart Guide, 5th Edition",https://salttiger.com/php-for-the-web-visual-quickstart-guide-5th-edition/
871,0,PHP 7 Programming Blueprints,https://salttiger.com/php-7-programming-blueprints/
872,0,PHP 7 Programming Cookbook,https://salttiger.com/php-7-programming-cookbook/
873,0,Learning PHP 7 High Performance,https://salttiger.com/learning-php-7-high-performance/
874,0,Laravel: Up and Running,https://salttiger.com/laravel-up-and-running/
875,0,How Software Works,https://salttiger.com/how-software-works/
876,0,Mastering Cross-Platform Development with Xamarin,https://salttiger.com/mastering-cross-platform-development-with-xamarin/
877,0,Functional C#,https://salttiger.com/functional-csharp/
878,0,Going IT Alone: The Handbook for Freelance and Contract Software Developers,https://salttiger.com/going-it-alone-the-handbook-for-freelance-and-contract-software-developers/
879,0,Practical Machine Learning with H2O,https://salttiger.com/practical-machine-learning-with-h2o/
880,0,Learning OpenCV 3 Application Development,https://salttiger.com/learning-opencv-3-application-development/
881,0,"Microsoft System Center Endpoint Protection Cookbook, 2nd Edition",https://salttiger.com/microsoft-system-center-endpoint-protection-cookbook-2nd-edition/
882,0,Native Docker Clustering with Swarm,https://salttiger.com/native-docker-clustering-with-swarm/
883,0,Principles of Data Science,https://salttiger.com/principles-of-data-science/
884,0,"SELinux System Administration, 2nd Edition",https://salttiger.com/selinux-system-administration-2nd-edition/
885,0,Practical Business Intelligence,https://salttiger.com/practical-business-intelligence/
886,0,Apache Spark for Data Science Cookbook,https://salttiger.com/apache-spark-for-data-science-cookbook/
887,0,Fast Data Processing Systems with SMACK Stack,https://salttiger.com/fast-data-processing-systems-with-smack-stack/
888,0,"Microsoft Dynamics NAV 2016 Financial Management, 2nd Edition",https://salttiger.com/microsoft-dynamics-nav-2016-financial-management-2nd-edition/
889,0,Learning Aurelia,https://salttiger.com/learning-aurelia/
890,0,Mastering RethinkDB,https://salttiger.com/mastering-rethinkdb/
891,0,Drupal 8: Enterprise Web Development,https://salttiger.com/drupal-8-enterprise-web-development/
892,0,iOS 10 Programming for Beginners,https://salttiger.com/ios-10-programming-for-beginners/
893,0,"Effective Robotics Programming with ROS, 3rd Edition",https://salttiger.com/effective-robotics-programming-with-ros-3rd-edition/
894,0,Building Recommendation Engines,https://salttiger.com/building-recommendation-engines/
895,0,"Go Programming Blueprints, 2nd Edition",https://salttiger.com/go-programming-blueprints-2nd-edition/
896,0,Mastering Text Mining with R,https://salttiger.com/mastering-text-mining-with-r/
897,0,Tableau 10.0 Best Practices,https://salttiger.com/tableau-10-0-best-practices/
898,0,Mastering Qt 5,https://salttiger.com/mastering-qt-5/
899,0,"OpenStack Administration with Ansible 2, 2nd Edition",https://salttiger.com/openstack-administration-with-ansible-2-2nd-edition/
900,0,"Salesforce CRM – The Definitive Admin Handbook, 4th Edition",https://salttiger.com/salesforce-crm-the-definitive-admin-handbook-4th-edition/
901,0,F# 4.0 Design Patterns,https://salttiger.com/fsharp-4-0-design-patterns/
902,0,Mastering Python Data Analysis,https://salttiger.com/mastering-python-data-analysis/
903,0,"iPhone: The Missing Manual, 10th Edition",https://salttiger.com/iphone-the-missing-manual-10th-edition/
904,0,GNU Emacs Lisp Reference Manual,https://salttiger.com/gnu-emacs-lisp-reference-manual/
905,0,"Terraform: Up and Running, Early Release",https://salttiger.com/terraform-up-and-running-early-release/
906,0,"Working with Static Sites, Early Release",https://salttiger.com/working-with-static-sites-early-release/
907,0,"Introducing Erlang, 2nd Edition, Early Release",https://salttiger.com/introducing-erlang-2nd-edition-early-release/
908,0,Mastering React Native,https://salttiger.com/mastering-react-native/
909,0,Web Performance in Action,https://salttiger.com/web-performance-in-action/
910,0,"iOS Programming: The Big Nerd Ranch Guide, 6th Edition",https://salttiger.com/ios-programming-the-big-nerd-ranch-guide-6th-edition/
911,0,Surviving The App Store,https://salttiger.com/surviving-the-app-store/
912,0,Mastering Swift 3 – Linux,https://salttiger.com/mastering-swift-3-linux/
913,0,"Network Security Assessment, 3rd Edition",https://salttiger.com/network-security-assessment-3rd-edition/
914,0,R for Data Science,https://salttiger.com/r-for-data-science/
915,0,"Responsive Web Design with HTML5 and CSS3, 2nd Edition",https://salttiger.com/responsive-web-design-with-html5-and-css3-2nd-edition/
916,0,Designing Voice User Interfaces,https://salttiger.com/designing-voice-user-interfaces/
917,0,Building Software Teams,https://salttiger.com/building-software-teams/
918,0,macOS Sierra: The Missing Manual,https://salttiger.com/macos-sierra-the-missing-manual/
919,0,Learning OpenCV 3,https://salttiger.com/learning-opencv-3/
920,0,The iOS Apprentice: 5th Edition,https://salttiger.com/the-ios-apprentice-5th-edition/
921,0,High Performance Mobile Web,https://salttiger.com/high-performance-mobile-web/
922,0,Practical DevOps,https://salttiger.com/practical-devops/
923,0,"Head First Python, 2nd Edition",https://salttiger.com/head-first-python-2nd-edition/
924,0,"Designing Data-Intensive Applications, 6th Early Release",https://salttiger.com/designing-data-intensive-applications-6th-early-release/
925,0,Programming iOS 10,https://salttiger.com/programming-ios-10/
926,0,Designing for Sustainability,https://salttiger.com/designing-for-sustainability/
927,0,Effective Debugging,https://salttiger.com/effective-debugging/
928,0,Org Design for Design Orgs,https://salttiger.com/org-design-for-design-orgs/
929,0,Gradle Recipes for Android,https://salttiger.com/gradle-recipes-for-android/
930,0,"Introducing Elixir, 2nd Edition, Early Release",https://salttiger.com/introducing-elixir-2nd-edition-early-release/
931,0,Node.js for Embedded Systems,https://salttiger.com/node-js-for-embedded-systems/
932,0,"Learning Perl, 7th Edition",https://salttiger.com/learning-perl-7th-edition/
933,0,"PHP and MySQL Web Development, 5th Edition",https://salttiger.com/php-and-mysql-web-development-5th-edition/
934,0,Reactive Web Applications,https://salttiger.com/reactive-web-applications/
935,0,Re-Engineering Legacy Software,https://salttiger.com/re-engineering-legacy-software/
936,0,Functional and Reactive Domain Modeling,https://salttiger.com/functional-and-reactive-domain-modeling/
937,0,OCA Java SE 8 Programmer I Certification Guide,https://salttiger.com/oca-java-se-8-programmer-i-certification-guide/
938,0,Learn System Center Configuration Manager in a Month of Lunches,https://salttiger.com/learn-system-center-configuration-manager-in-a-month-of-lunches/
939,0,Relevant Search,https://salttiger.com/relevant-search/
940,0,Get Programming with JavaScript,https://salttiger.com/get-programming-with-javascript/
941,0,Irresistible APIs,https://salttiger.com/irresistible-apis/
942,0,The Little Elixir & OTP Guidebook,https://salttiger.com/the-little-elixir-otp-guidebook/
943,0,Geoprocessing with Python,https://salttiger.com/geoprocessing-with-python/
944,0,Mastering Concurrency in Go,https://salttiger.com/mastering-concurrency-in-go/
945,0,Go Programming Blueprints,https://salttiger.com/go-programming-blueprints/
946,0,Real-World Machine Learning,https://salttiger.com/real-world-machine-learning/
947,0,Go: Building Web Applications,https://salttiger.com/go-building-web-applications/
948,0,Introduction to Machine Learning with Python,https://salttiger.com/introduction-to-machine-learning-with-python/
949,0,Type Inheritance and Relational Theory,https://salttiger.com/type-inheritance-and-relational-theory/
950,0,Architecting for Scale,https://salttiger.com/architecting-for-scale/
951,0,Jump Start Sketch,https://salttiger.com/jump-start-sketch/
952,0,Scala High Performance Programming,https://salttiger.com/scala-high-performance-programming/
953,0,Android High Performance Programming,https://salttiger.com/android-high-performance-programming/
954,0,"Cassandra 3.x High Availability, 2nd Edition",https://salttiger.com/cassandra-3-x-high-availability-2nd-edition/
955,0,Modular Programming with PHP 7,https://salttiger.com/modular-programming-with-php-7/
956,0,"Learning Bootstrap 4, 2nd Edition",https://salttiger.com/learning-bootstrap-4-2nd-edition/
957,0,"Algorithms of the Intelligent Web, 2nd Edition",https://salttiger.com/algorithms-of-the-intelligent-web-2nd-edition/
958,0,Building Isomorphic JavaScript Apps,https://salttiger.com/building-isomorphic-javascript-apps/
959,0,Juniper QFX10000 Series,https://salttiger.com/juniper-qfx10000-series/
960,0,Go in Practice,https://salttiger.com/go-in-practice/
961,0,Mastering CloudForms Automation,https://salttiger.com/mastering-cloudforms-automation/
962,0,Understanding ECMAScript 6,https://salttiger.com/understanding-ecmascript-6/
963,0,Infrastructure as Code,https://salttiger.com/infrastructure-as-code/
964,0,Mastering KVM Virtualization,https://salttiger.com/mastering-kvm-virtualization/
965,0,Swift Development for the Apple Watch,https://salttiger.com/swift-development-for-the-apple-watch/
966,0,Foundations for Analytics with Python,https://salttiger.com/foundations-for-analytics-with-python/
967,0,OpenShift for Developers,https://salttiger.com/openshift-for-developers/
968,0,"Slack Hacks, Early Release",https://salttiger.com/slack-hacks-early-release/
969,0,iOS Application Security,https://salttiger.com/ios-application-security/
970,0,Mastering Python High Performance,https://salttiger.com/mastering-python-high-performance/
971,0,Mastering Python Data Visualization,https://salttiger.com/mastering-python-data-visualization/
972,0,Mastering Python,https://salttiger.com/mastering-python/
973,0,"The Discipline of Organizing: Informatics Edition, 4th Edition",https://salttiger.com/the-discipline-of-organizing-informatics-edition-4th-edition/
974,0,Learning Ratpack,https://salttiger.com/learning-ratpack/
975,0,Think DSP,https://salttiger.com/think-dsp/
976,0,Microservice Architecture,https://salttiger.com/microservice-architecture/
977,0,Architecting HBase Applications,https://salttiger.com/architecting-hbase-applications/
978,0,Decentralized Applications,https://salttiger.com/decentralized-applications/
979,0,High Performance iOS Apps,https://salttiger.com/high-performance-ios-apps/
980,0,Understanding Compression,https://salttiger.com/understanding-compression/
981,0,Exploring Raspberry Pi,https://salttiger.com/exploring-raspberry-pi/
982,0,"Getting Started With Raspberry Pi, 3rd Edition",https://salttiger.com/getting-started-with-raspberry-pi-3rd-edition/
983,0,Mesos in Action,https://salttiger.com/mesos-in-action/
984,0,Spark GraphX in Action,https://salttiger.com/spark-graphx-in-action/
985,0,Introducing Data Science,https://salttiger.com/introducing-data-science/
986,0,Scalatra in Action,https://salttiger.com/scalatra-in-action/
987,0,Design for the Mind,https://salttiger.com/design-for-the-mind/
988,0,Building the Web of Things,https://salttiger.com/building-the-web-of-things/
989,0,Building Responsive Data Visualization for the Web,https://salttiger.com/building-responsive-data-visualization-for-the-web/
990,0,Grokking Algorithms,https://salttiger.com/grokking-algorithms/
991,0,"Linux Pocket Guide, 3rd Edition",https://salttiger.com/linux-pocket-guide-3rd-edition/
992,0,"Building Maintainable Software, C# Edition",https://salttiger.com/building-maintainable-software-csharp-edition/
993,0,Table Layout in CSS,https://salttiger.com/table-layout-in-css/
994,0,Docker in Practice,https://salttiger.com/docker-in-practice/
995,0,"Raspberry Pi Cookbook, 2nd Edition",https://salttiger.com/raspberry-pi-cookbook-2nd-edition/
996,0,Learning PHP,https://salttiger.com/learning-php/
997,0,Learning Swift,https://salttiger.com/learning-swift/
998,0,Swift Programming: The Big Nerd Ranch Guide,https://salttiger.com/swift-programming-the-big-nerd-ranch-guide/
999,0,Transitions and Animations in CSS,https://salttiger.com/transitions-and-animations-in-css/
1000,0,Positioning in CSS,https://salttiger.com/positioning-in-css/
1001,0,Grid Layout in CSS,https://salttiger.com/grid-layout-in-css/
1002,0,Optimized C++,https://salttiger.com/optimized-cpp/
1003,0,Mapping Experiences,https://salttiger.com/mapping-experiences/
1004,0,"Algorithms in a Nutshell, 2nd Edition",https://salttiger.com/algorithms-in-a-nutshell-2nd-edition/
1005,0,"Hello, Android, 4th Edition",https://salttiger.com/hello-android-4th-edition/
1006,0,Modern Web Development with Scala,https://salttiger.com/modern-web-development-with-scala/
1007,0,Badass: Making Users Awesome,https://salttiger.com/badass-making-users-awesome/
1008,0,Lean Enterprise,https://salttiger.com/lean-enterprise/
1009,0,XenServer Administration Handbook,https://salttiger.com/xenserver-administration-handbook/
1010,0,Getting Started with Intel Edison,https://salttiger.com/getting-started-with-intel-edison/
1011,0,Express in Action,https://salttiger.com/express-in-action/
1012,0,Practical Probabilistic Programming,https://salttiger.com/practical-probabilistic-programming/
1013,0,Site Reliability Engineering,https://salttiger.com/site-reliability-engineering/
1014,0,Graphing Data with R,https://salttiger.com/graphing-data-with-r/
1015,0,ASP.NET MVC 5 with Bootstrap and Knockout.js,https://salttiger.com/asp-net-mvc-5-with-bootstrap-and-knockout-js/
1016,0,Enterprise IoT,https://salttiger.com/enterprise-iot/
